evidence_id,event_date,contribution_period,Krankenkasse,event_type,amount_due,due_date,amount_paid,payment_date,amount_outstanding,sender,recipient,communication_subject,communication_summary,payment_plan_status,source_file,source_path,source_page,source_snippet,extraction_method,confidence,duplicate_references,gap_flags
SI-390JS-5935-26-02080,2025-06-11,2025-06,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02081,2025-06-11,2025-06,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02082,2025-06-11,2025-06,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02083,2025-06-11,2025-06,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02084,2025-06-11,2025-06,BKK Linde,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02085,2025-06-11,2025-06,BKK Linde,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02086,2025-06-11,2025-06,BKK Linde,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02087,2025-06-11,2025-06,BKK Linde,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02088,2025-06-11,2025-06,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02089,2025-06-11,2025-06,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02090,2025-06-11,2025-06,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02091,2025-06-11,2025-06,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02092,2025-06-11,2025-06,Techniker Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02093,2025-06-11,2025-06,Techniker Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02094,2025-06-11,2025-06,Techniker Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (1)__copy6.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02095,2025-06-11,2025-06,Techniker Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (1).pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (1).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 11.06.2025 SEPA-Überweisung Gesetzliche Krankenkasse 06/2025 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2506110938 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Abweich. Auftraggeber: Usti Nad Labem 27 09119 Chemnitz 25.06.2025 Ausführungsdatum: Be,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02096,2025-06-12,,AOK,ARREARS_OR_ENFORCEMENT_NOTICE,,,,,,,,,"Document text/path contains arrears, reminder, enforcement, open-balance, or non-payment wording.",,Vasilev_Test Pay Slip.pdf,00_INBOX - Входящи - Eingang/Accounting/Vasilev_Test Pay Slip.pdf,,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02097,2025-06-12,,AOK,ARREARS_OR_ENFORCEMENT_NOTICE,,,,,,,,,"Document text/path contains arrears, reminder, enforcement, open-balance, or non-payment wording.",,Vasilev_Test Pay Slip.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Vasilev_Test Pay Slip.pdf,,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02098,2025-06-12,,AOK,ARREARS_OR_ENFORCEMENT_NOTICE,,,,,,,,,"Document text/path contains arrears, reminder, enforcement, open-balance, or non-payment wording.",,Vasilev_Test Pay Slip__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Vasilev_Test Pay Slip__copy2.pdf,,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02099,2025-06-12,,AOK,ARREARS_OR_ENFORCEMENT_NOTICE,,,,,,,,,"Document text/path contains arrears, reminder, enforcement, open-balance, or non-payment wording.",,Vasilev_Test Pay Slip.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/Vasilev_Test Pay Slip.pdf,,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02100,2025-06-30,2025-06,AOK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Gutschrift Zahariev 74 30.06.2025.pdf,00_INBOX - Входящи - Eingang/Accounting/fwdperemailsendenleistungsnachweiszaharievjuni25s/Gutschrift Zahariev 74 30.06.2025.pdf,,[[page 1]] Sachsenpower Weißﬂog GmbH & Co.KG Martin Zahariev Hohenstei,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02101,2025-06-30,2025-06,AOK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Gutschrift Zahariev 74 30.06.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025.pdf,,[[page 1]] Sachsenpower Weißﬂog GmbH & Co.KG Martin Zahariev Hohenstei,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02102,2025-06-30,,AOK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Gutschrift Zahariev 74 30.06.2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025__copy2.pdf,,[[page 1]] Sachsenpower Weißﬂog GmbH & Co.KG Martin Zahariev Hohenstei,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02103,2025-06-30,,AOK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Gutschrift Zahariev 74 30.06.2025__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025__copy3.pdf,,[[page 1]] Sachsenpower Weißﬂog GmbH & Co.KG Martin Zahariev Hohenstei,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02104,2025-06-30,2025-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,6106074_020725.pdf,00_INBOX - Входящи - Eingang/Accounting/6106074_020725.pdf,,"r AG Hauptverwaltung Peter-Müller-Straße 24 40468 Düsseldorf Postfach 30 02 01 40402 Düsseldorf Tel. 0211 440339-0 Fax. 0211 440339-70 info@cleancar.de www.cleancar.de (bei Zahlung biƩe stets angeben) Tanken (Karte 800295, KFZ: alle PKW) 1.00 1.160,69 975,37 19,00 % 54,93L Diesel zu 92,78 € 25.06.2025 08:10:43 NL106 62,42L Diesel zu 101,68 € 25.06.2025 10:35:26 NL106 47,6L Super E 10 zu 78,49 € 25.06.2025 16:45:11 NL",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02105,2025-06-30,2025-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,6106074_020725.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/6106074_020725.pdf,,"r AG Hauptverwaltung Peter-Müller-Straße 24 40468 Düsseldorf Postfach 30 02 01 40402 Düsseldorf Tel. 0211 440339-0 Fax. 0211 440339-70 info@cleancar.de www.cleancar.de (bei Zahlung biƩe stets angeben) Tanken (Karte 800295, KFZ: alle PKW) 1.00 1.160,69 975,37 19,00 % 54,93L Diesel zu 92,78 € 25.06.2025 08:10:43 NL106 62,42L Diesel zu 101,68 € 25.06.2025 10:35:26 NL106 47,6L Super E 10 zu 78,49 € 25.06.2025 16:45:11 NL",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02106,2025-06-30,2025-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,6106074_020725__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/6106074_020725__copy2.pdf,,"r AG Hauptverwaltung Peter-Müller-Straße 24 40468 Düsseldorf Postfach 30 02 01 40402 Düsseldorf Tel. 0211 440339-0 Fax. 0211 440339-70 info@cleancar.de www.cleancar.de (bei Zahlung biƩe stets angeben) Tanken (Karte 800295, KFZ: alle PKW) 1.00 1.160,69 975,37 19,00 % 54,93L Diesel zu 92,78 € 25.06.2025 08:10:43 NL106 62,42L Diesel zu 101,68 € 25.06.2025 10:35:26 NL106 47,6L Super E 10 zu 78,49 € 25.06.2025 16:45:11 NL",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02107,2025-06-30,2025-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,6106074_020725__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/6106074_020725__copy3.pdf,,"r AG Hauptverwaltung Peter-Müller-Straße 24 40468 Düsseldorf Postfach 30 02 01 40402 Düsseldorf Tel. 0211 440339-0 Fax. 0211 440339-70 info@cleancar.de www.cleancar.de (bei Zahlung biƩe stets angeben) Tanken (Karte 800295, KFZ: alle PKW) 1.00 1.160,69 975,37 19,00 % 54,93L Diesel zu 92,78 € 25.06.2025 08:10:43 NL106 62,42L Diesel zu 101,68 € 25.06.2025 10:35:26 NL106 47,6L Super E 10 zu 78,49 € 25.06.2025 16:45:11 NL",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02108,2025-07-04,2025-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Favorit MP Martin Zahariev _9005483_vom_04.07.2025.pdf,00_INBOX - Входящи - Eingang/Accounting/Favorit MP Martin Zahariev _9005483_vom_04.07.2025.pdf,,"[[page 1]] Linqo GmbH · Wittenbergplatz 1 · 10789 Berlin Favorit MP Martin Zahariev Usti Nad Labem 27 09119 Chemnitz ZAHLUNGSERINNERUNG Nummer 9005483 Seite 1 Datum 04.07.2025 Kunden-Nr. 10467 Lieferdatum 01.06.2025 Linqo GmbH Wittenbergplatz 1 10789 Berlin Telefon < 01737567486> E-Mail info@linqo.de Internet www.linqo.de Es wird Ihrer Aufmerksamkeit entgangen sein, dass der aufgeführte Betrag zur Zahlung fällig ist.",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02109,2025-07-04,2025-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Favorit MP Martin Zahariev _9005483_vom_04.07.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _9005483_vom_04.07.2025.pdf,,"[[page 1]] Linqo GmbH · Wittenbergplatz 1 · 10789 Berlin Favorit MP Martin Zahariev Usti Nad Labem 27 09119 Chemnitz ZAHLUNGSERINNERUNG Nummer 9005483 Seite 1 Datum 04.07.2025 Kunden-Nr. 10467 Lieferdatum 01.06.2025 Linqo GmbH Wittenbergplatz 1 10789 Berlin Telefon < 01737567486> E-Mail info@linqo.de Internet www.linqo.de Es wird Ihrer Aufmerksamkeit entgangen sein, dass der aufgeführte Betrag zur Zahlung fällig ist.",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-02110,2025-07-04,2025-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Favorit MP Martin Zahariev _9005483_vom_04.07.2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _9005483_vom_04.07.2025__copy2.pdf,,"[[page 1]] Linqo GmbH · Wittenbergplatz 1 · 10789 Berlin Favorit MP Martin Zahariev Usti Nad Labem 27 09119 Chemnitz ZAHLUNGSERINNERUNG Nummer 9005483 Seite 1 Datum 04.07.2025 Kunden-Nr. 10467 Lieferdatum 01.06.2025 Linqo GmbH Wittenbergplatz 1 10789 Berlin Telefon < 01737567486> E-Mail info@linqo.de Internet www.linqo.de Es wird Ihrer Aufmerksamkeit entgangen sein, dass der aufgeführte Betrag zur Zahlung fällig ist.",pdf_fitz_keyword_scan,MEDIUM,,
